,latt,location,long,multi-team,screenName,sentiment,text,userId
3020,,"Davidson, NC",,False,cntrl83,,Davidson college is officially #TeamValor territory. Suck it.,2832397192.0
3021,,The University of Texas at Dallas (UTD),,False,mattsmith73,,#TeamInstinct https://t.co/vjeY2GL6Xc,273103353.0
3022,,"Orchards, WA",,False,ewokshurt,,"Catching gyms is easy, keeping them is what's hard.. #TeamInstinct https://t.co/1yArggAdui",906796154.0
3023,,"Stafford, TX",,False,SupaStan_21,,@GiovanniNajar bro should have been team mystic ❄️,497334102.0
3024,,"Houston, TX",,False,GiovanniNajar,,@SupaStan_21 team valor 🔥💪🏽,3248970181.0
3025,,"Florida, USA",,False,aaroncabrera_,,Team instinct ⚡️,401430694.0
3026,,"North Carolina, USA",,False,AustinR999,,spent 8 hours downtown today reppin' team instinct. Lev. 14🤘🏼🤓 https://t.co/VcUIVd3ScE,2424850239.0
3027,,"Alafaya, FL",,False,chelsiluvvsyahh,,11:20pm i just screamed with excitement at four strangers bc they are team Mystic,629669700.0
3028,,"Weslaco, TX",,False,jaye_rad,,TEAM VALOR  https://t.co/D0ZB9gDTMB,1416202550.0
3029,,"Galveston, TX",,False,Knight_Cody_,,Honestly I discriminate against you if you're not on team valor,260077615.0
3030,,"Fullerton, CA",,False,veganputa,,why does everyone talk shit about team valor fight me all of u,3142472118.0
3031,,"Georgia, USA",,False,nerdvanayomama,,He warned me about how everyone at target is team mystic I'm scared,583084366.0
3032,,"Cleveland, TN",,False,toye_story_,,@GreyCarter01 team valor for lyfe,131083995.0
3033,,"Houston, TX",,False,twintornadoesYT,,#TeamMystic,7.382036351845908e+17
3034,,"Georgia, USA",,False,nerdvanayomama,,"My coworker: What team you on new girl?
Me: ...Team Valor
Him: Well you WERE cool.",583084366.0
3035,,"San Diego, CA",,False,joshkocurek,,"This is San Diego's Gas Lamp District, a week before #SDCC2016. That Team Instinct Gym doesn't stand a chance. https://t.co/s2qlj5Do5I",11700072.0
3036,,"Miami, FL",,False,AllanWest_,,I'm #TeamValor 😤😤😤😤 https://t.co/3HJXPwxd4V,560015500.0
3037,,"Glenview, IL",,False,zaaphie,,When you and bæ get into the gym #PokemonGO #TeamInstinct #GoYellow @LYNDONisHERE https://t.co/V4W701s5xN,32814873.0
3038,,"Fullerton, CA",,False,Henbugg_,,The new squad #TeamMystic #PokemonGO @CatchEmAlI @PokemonGoNews @PokemonGoApp https://t.co/baLWih6zuy,2275161162.0
3039,,"Georgia, USA",,False,nerdvanayomama,,No one is Team Valor with me like 😭,583084366.0
3040,,"Knoxville, TN",,False,finopacino,,At 11am tomorrow I will begin my assault on all yellow and blue gyms in the west/south side of Knoxville. #imcoming #TeamRed #PokemonGO,628635341.0
3041,,"Layton, UT",,False,maddi_rowley,,"Tonight, I conquered a gym for #TeamValor.",422976447.0
3042,,"Flower Mound, TX",,False,AndreaCounts,,Ha team valor won my Twitter poll @_jenna_mccann_ @JustinCooper56,97744057.0
3043,,"Panama City, FL",,False,YoGrahamCracker,,#Grats to @FroznOJ for taking the other #gym for #TeamMystic. @sierramhale,466212517.0
3044,,"Turnersville, NJ",,False,MarkTheShark211,,Nah fuck that team instinct is the only team #teaminstinct https://t.co/F4wfoujfCD,410402040.0
3045,,"Indianapolis, IN",,False,RealBallinColin,,Team Mystic for lifeeeee https://t.co/QaJ0Kcaeej,760535010.0
3046,,"Minnesota, USA",,False,Jmann500,,You take our gym and put down a friggin weedle? Now it's personal. #Instinct https://t.co/FxAFmpknG6,905053819.0
3047,,"Florida, USA",,False,Alethegreat123,,Fuck team valor https://t.co/TNbT7s8fSJ,2853305690.0
3048,,"Oklahoma, USA",,False,MichelleOwens33,,@ShaliniSpasteez I'm gonna spray paint TEAM VALOR in red on it if you don't watch yo self,128738031.0
3049,,"Forest Home, NY",,False,EpiclyKool,,All my tweets are about this game now but it's lit af #PokemonGO #TeamValor https://t.co/UISSidgKpv,1324581716.0
3050,,"Texas, USA",,False,keepittrillla13,,"IM ON THAT VALOR GANG SHIT
VALOR GANG SHIT
VALOR GANG SHIT
VALOR GANG SHIT
IM ON THAT VALOR GANG SHIT
TAKE A NIGGA GYM 
#TeamValor #21Savage",4033364902.0
3051,,"Alabama, USA",,False,kolden88,,I'm team valor and I can't do the blood hand gesture I guess I'm out of the team  https://t.co/JZtVHCDSGc,3366313995.0
3052,-83.3192,"Georgia, USA",33.155,False,Lt_kreations,,"Pokemon Team Mystic 
Earrings  &amp; Decals

#ltkreations #shopping #shoplocal #teammystic #mystic… https://t.co/e081rNhwqg",7.189091923760292e+17
3053,,"Louisville, KY",,False,MrAndersonJared,,Apparently I've held a gym for 11 hours now at Kentucky Kingdom. I still have another 11 hours before the park reopens! #TeamInstinct,625974351.0
3054,,"Brownsville, TX",,False,RenaeKrystal,,The only reason I'm Team Mystic is because that's the name of my kickball team lmao,701395135.0
3055,,"Austin, TX",,False,mjamesshort,,I just won't back NW Kerbey lane for #TeamInstinct https://t.co/WStsq9lfPw,42955897.0
3056,,"Seattle, WA",,False,sabrinalieu,,Took the Red Square gym. Nbd #TeamInstinct https://t.co/tBrj4AZDpH,353529674.0
3057,,"Palos Park, IL",,False,ChalupaWallross,,https://t.co/JI3g44Tkff Probably Team Instinct,1681250833.0
3058,,"Portland, OR",,False,vedillabean,,These group of Team Valor guys were yelling at me for taking their gym singlehandlely 🙄 https://t.co/betVqgL4fN,569677070.0
3059,,"Lauderdale, MN",,False,mrkhyaauu,,#TeamValor Ruling! #PokeGoMOA https://t.co/Iu1PNiKfl8,484353307.0
3060,,"Oklahoma City, OK",,False,kesley_cx,,@CamdenKauk #TeamValor,852750019.0
3061,,"Camarillo, CA",,False,bfwra23,,Team valor bby,1352400487.0
3062,,"Michigan, USA",,False,eatmyassonance,,This is the opposite of true I am #TeamValor and I am offended that this filth occurred https://t.co/X4mTiy3Y4r,931141201.0
3063,,"Broadway, VA",,False,IIBloodOmenII,,😂😂😂😂 @TeamMysticVAVB @TeamMysticPGO #TeamMystic #PokemonGO https://t.co/ckPnh8JdsJ,514101824.0
3064,,"Edwardsville, IL",,False,austin_huang17,,The Edwardsville water tower gym will soon be mine #TeamMystic,2903010678.0
3065,,"Midvale, UT",,False,ArasSpear,,@SwingVital can i just get a gastly? Ill be happy with that #PokemonGO #TeamMystic,2786269416.0
3066,,"Chesapeake, VA",,False,Mazzhole,,Team Valor sub par Goblin DK shitlord LFG,121369429.0
3067,,Clear Channel Stadium,,False,galeasjp,,"I won the @JetHawks #PokemonGO gym challenge for #TeamValor yall!
😂😭🤓
@Pokemon @PokemonGoApp https://t.co/zkNCSNP5bp",117271860.0
3068,,"Houston, TX",,False,ButtNakedWizard,,Team valor think Picchu clutch in super smash bros and still looking for sonic in melee https://t.co/InSgR438f5,208861597.0
3069,-73.40804427,"Norwalk, CT",41.11858897,False,ikbrysmi,,"Fighting for the honor of Team Mystic. (@ Norwalk Town Green in Norwalk, CT) https://t.co/FzXv9f7f6w",45833884.0
3070,,"Anaheim, CA",,False,jennaboo_bear,,"For real tho, where are all the hot guys playing Pokemon go at tonight? #DowntownDisney #PokemonGo #Single #TeamValor",378207405.0
3071,,"Oro Valley, AZ",,False,Ian76708,,Team Instinct or die,69513521.0
3072,,"Indianapolis, IN",,False,limewiredotcom,,"Caught this strong af beauty on canal downtown! My Lapras game doubled. Wild Voltorbs &amp; Slowbros, too. #TeamInstinct https://t.co/FuVxZyeJEf",16943185.0
3073,,"Menifee, CA",,False,meezy_g,,"WE HAVE POKEMON GANG SIGNS NOW THIS HAS GONE TOO FAR LMAOOOOOO
Team mystic tho  https://t.co/3JxHtKEReM",2267833177.0
3074,,"Manhattan, NY",,False,BradyDale,,"There is a yellow gym outside this Starbucks that you can play from the AC inside. Two reachable Pokestops, too.
#TeamInstinct",14513488.0
3075,,"Orlando, FL",,False,DJULTRADONIS,,All this #TeamValor slander I won't stand for 😑,169312269.0
3076,-73.9436216,"Manhattan, NY",40.7962681,False,SamG528,,Where my #TeamMystic people at ???,46022705.0
3077,,"Elkridge, MD",,False,mrndavo,,Team Valor,2755498119.0
3078,,"Las Vegas, NV",,False,KingDiiDiiDii,,@flipmypenguin I should have said team mystic 😂,7.025835512423178e+17
3079,,"Newport News, VA",,False,KeemKusher,,@slowdown_noRush Team Instinct.,159684111.0
3080,,"Blue Springs, MO",,False,okaylogann,,this game is taking over my life😏 #TeamValor https://t.co/eYXLHVYLO5,2388215534.0
3081,-73.87202145,"Queens, NY",40.73766892,False,John19254,,#PokemonGo #TeamMystic #TeamMysticNYC #TeamHarmony #TheLugiaAlliance Picture says it all @ The… https://t.co/IsY8ZxH13Q,880508798.0
3082,,"Winchester, NV",,False,Atrioc,,@Kagethewarrior @toph_bbq @xD1x smh Team Mystic,73844084.0
3083,,"Rialto, CA",,False,_NickStlyes,,That to everyone who believed in me #PokemonGO #TeamInstinct #toppercent #rattata https://t.co/EcLj1X7RrG,2717901638.0
3084,,"Ohio, USA",,False,megansuxatlife,,Weak ass gym bringing shame to team valor. I'll give them a real p https://t.co/V7tBJuq3QC,2785118618.0
3085,,"Baldwin Park, CA",,False,_markster,,Fuck team valor  https://t.co/xlGRJQuZ4e,2283188797.0
3086,,"Massachusetts, USA",,False,matfaub81,,Team Instinct got all the gyms in the center of town😤,1665330384.0
3087,,"Arizona, USA",,False,paulquiznos,,When she's on #TeamValor 😍,3545887992.0
3088,,"Macomb, MI",,False,BFrieze5,,#TeamInstinct for life⚡️ https://t.co/3xiO2YNyVh,553099442.0
3089,,"Palmer, AK",,False,gracserrano,,🙏🏻 #TeamValor https://t.co/VO1GnW8d0g,4315876879.0
3090,,"Bell Gardens, CA",,False,m_memeh,,Yo Humboldt better be ready for me cause I'm taking over all of your gyms       #TeamMystic,964863764.0
3091,,"Mount Vernon, OH",,False,Hunterbball2000,,Team mystic is gay,2996614463.0
3092,,"Middleburg Heights, OH",,False,genherbst,,Team mystic sucks @b_collopy,2809730012.0
3093,,Fountains of Bellagio,,False,NickkPagano,,Holdin it down for the boys back home. #TeamValor https://t.co/CvladcHfiN,179260171.0
3094,,"Pennsylvania, USA",,False,Ecklof_Justin,,Team Instinct in Pennsylvania. #PokemonGO https://t.co/zXeVsmDCVc,548840078.0
3095,,"Houston, TX",,False,bigpapi_ramirez,,"@TheBardockObama there is too many Team Mystic at this Pokémon Go meet up, I'm Finna start uppercutting niggas",367862567.0
3096,,"Tyler, TX",,False,hiswill1998,,Just realized I haven't tweeted in 6 days. Probably Pokemon Go's fault. #TeamMystic,2363156178.0
3097,,"Buena Park, CA",,False,OscarDaJuicemon,,@tellez00123 @Edvarrrrd I bet Joe is on team valor smh,1730175720.0
3098,,"McAlester, OK",,False,BrenCable,,"Just saw three grown men running with matching, blue, team mystic shirts on.",2266689043.0
3099,,"Ohio, USA",,False,O_Cline2016,,When #TeamValor is trending. 👆,347534046.0
3100,-96.30395754,"College Station, TX",30.61787427,False,riederhayley,,Reppin our new Pokémon shirts at the park! #teammystic @ Wolf Pen Creek Amphitheater https://t.co/pwAxdOZa60,3261604298.0
3101,,"Marlton, MD",,False,whitezack_,,#TeamMystic ☄ https://t.co/sEPuhnOkW9,210868947.0
3102,,"Texas, USA",,False,HandsomeAssOreo,,my older sister just pronounced team Valor as team Velour SMH LOL,28742539.0
3103,,"Los Angeles, CA",,False,tellez00123,,I'm honestly happy as fuck I'm not the only one repping team instinct now I can be the very best with a smile on my face hahahahaha,317450275.0
3104,,"Georgia, USA",,False,MemeQueenJean,,@thames_2121 I mean being on #TeamInstinct is the foundation of any good friendship so,3507497901.0
3105,-112.122,"Arizona, USA",36.0553,False,stalephish,,"For a brief moment, I am a gym leader at the Grand Canyon #PokemonGo gym! #TeamMystic @ Grand… https://t.co/DSN3aEE3H9",19009147.0
3106,,"San Diego, CA",,False,ChillzburyDough,,Breh #balboa #valor https://t.co/TYBvhyBDPK,3822235452.0
3107,,"California, USA",,False,JessiHuihui,,"I guess I could be worse lol 
#PokemonGO #TeamValor https://t.co/m3RCKCOKCG",973399909.0
3108,,"Lakewood, WA",,False,juussstice,,@BenYoDaddeh @haarmdizzle @VainiuW @vierome you already know bluhhh yesyou #valor,3192492267.0
3109,,pizzeria Delfina,,False,StephanieSWard1,,I found this!!!!! #TeamValor https://t.co/5FksCu0riJ,1340195240.0
3110,,"Louisiana, USA",,False,anthonyycano,,@BrandonMH1 @fakeTXTrav #TeamInstinct,737543130.0
3111,,"Colorado, USA",,False,hawkeyesc2,,This guy met me at Denver airport. 😨 #PokemonGO #TeamValor https://t.co/4ax8U7lSRL,47883278.0
3112,,"Athens, OH",,False,MolemanCurray,,A purple link on trash for team instinct is so fitting https://t.co/lyOerB07rT,3311457934.0
3113,,"Norwood, OH",,False,jamesxmartin,,A proud moment #teamvalor https://t.co/5yTMbVnmEx,748463803.0
3114,-73.87202145,"Queens, NY",40.73766892,False,John19254,,Can't wait for this to come now. #PokemonGo #TeamMystic for #TeamHarmony at heart.… https://t.co/246yZopV1F,880508798.0
3115,,"Florida, USA",,False,nataliekreinert,,Apparently there's a Pokemon  #TeamValor but @TeamValor is the real deal 🏇🏇🏇,138555304.0
3116,,"South Padre Island, TX",,False,grethelazenet,,Some awesome people left a message for Team Valor members 😎🔴 https://t.co/kVMJMAAr1r,3068542364.0
3117,,"Mount Laurel, NJ",,False,_ogReece,,never thought I'd see the day team instinct took over the gym at laurel acres😭 #Instinct,2214796942.0
3118,,"Panama City, FL",,False,YoGrahamCracker,,#Grats to @sierramhale for taking the #gym for #TeamInstinct. @FroznOJ,466212517.0
3119,,"New York, USA",,False,tbaum_,,Team Mystic fags,1674639529.0
3120,,"New Jersey, USA",,False,CoteLLC,,"Boy, #TeamValor is scared to death to fight for the Giant Alfred E. Neuman statue! #PokemonGO #lame https://t.co/9Qw9JATkyR",276116689.0
3121,,"New York, USA",,False,tbaum_,,"Went to a pokemon gym today &amp; many people were there. I said I was team valor and everyone said ""fuck you"" and I said it right back",1674639529.0
3122,-73.93163936,"Manhattan, NY",40.85454678,False,bwaymike,,Lmaoooo RT @CatchEmAlI: How it feels being on #TeamInstinct https://t.co/gETUSHrowm,166031009.0
3123,,"San Jose, CA",,False,annaeoh,,@JulienSolomita yeahh #TeamInstinct 🔱,2301773593.0
3124,,"Charlotte, NC",,False,OtakuG0d,,"Naw we was cool til this tweet happened. Team Valor full of pussy ass niggas, my moms would sweep y'all squad easy https://t.co/Z8ROLV2DMm",348040428.0
3125,,"Round Lake Beach, IL",,False,emmori,,Joined a Pokemon Go team today and was immediately booed by friends when I told them... I'm obviously doing something right. #TeamValor,31494009.0
3126,,New Market Battlefield State Historical Park,,False,IIBloodOmenII,,Shout out to fellow #TeamMystic players for holding the fort. @TeamMysticPGO @TeamMysticVAVB https://t.co/DKo5EAaGhy,514101824.0
3127,,"Chicago, IL",,False,frankc16,,#PokemonGO #TeamValor who has found a charizard??!!,206307733.0
3128,-77.04790414,"Alexandria, VA",38.8317239,False,acoustickub,,YASS Qween #pokemongo #teammystic for the bird in the north! #winteriscoming @ Avalon Potomac Yard https://t.co/M0uFY5S4Kh,16504054.0
3129,,"Illinois, USA",,False,blink3npark,,#TeamMystic go! https://t.co/MhOdIRzM0U,3313853824.0
3130,,"Elk River, MN",,False,Kylee_lovesyouu,,"Pokémon go has gone too far, Nico got a tattoo of the team mystic logo 😐",158541039.0
3131,,"Atlanta, GA",,False,TeamMystic_GA,,When waiting for the weekend has you like: #TeamMystic #PokemonGo https://t.co/ZNYqcnRsKi,7.522350117478318e+17
3132,,"Tustin, CA",,False,ggjcrmd,,One more gym claimed for @TeamMysticPGO @TeamMystic_MSC Calling more #TeamMystic to come support! https://t.co/GD32hRD7uw,7.531455357420954e+17
3133,,"Glendora, CA",,False,lxke33,,#TeamInstinct⚡️,2363680184.0
3134,,"Albuquerque, NM",,False,obamadatrill,,Not gonna lie #TeamMystic be fire https://t.co/37tqwkeGeP,208397533.0
3135,,"Las Vegas, NV",,False,JinzieGO,,"If you're not with us, you're against us. #TeamValor https://t.co/537pML008C",2295428700.0
3136,,"Tulsa, OK",,False,JDBuffington,,"I
HAVE
THE POOOOOOOWWEEEEEERRRRR!!!
#TeamValor https://t.co/VlG38ujf4i",887907145.0
3137,,"Weymouth, MA",,False,ColinLauro,,So I just joined team instinct idk if that was a good choice or not,1426628773.0
3138,,"Scott Township, PA",,False,HannSalvo,,"Coworkers : You have any big plans for the weekend?
Me: Yup. 
#PokemonGO #TeamValor https://t.co/PQdV4gZaBx",23027605.0
3139,,"Michigan, USA",,False,stevenromolino,,Thanks to my #TeamMystic guys Mysterio and jjflipped for helping us with the gym and also winning t shirts,2352379908.0
3140,,"New Jersey, USA",,False,CoteLLC,,Took the Giant Alfred E. Neuman Statue at @topgunpb for #TeamInstinct. #PokemonGO https://t.co/HBaSgJ1o2z,276116689.0
3141,,"Spring, TX",,False,ReallyClark,,"Team Instinct, anyone else can catch hands",145407946.0
3142,,"Virginia, USA",,False,JohnMagnumz,,Team Valor is obviously the best...,2369709458.0
3143,,"Bellbrook, OH",,False,Tom_Keegan33,,@poisuniv @PokemonIife Team Valor is better 😏,1370689956.0
3144,,"Chicago, IL",,False,MissSaraAndrews,,GET OFF MY TRAIN!!! #PokemonGO #TeamInstinct #YellowTeam #Ghost https://t.co/P73Awqe9OE,21087335.0
3145,,"Las Vegas, NV",,False,DADBOWSER,,"Just remember guys, @JWonggg is with Team Mystic https://t.co/PGEUhnyLDa",74857147.0
3146,,"Galveston, TX",,False,MrMammoth,,"2nd stop on the official Pokémon pub crawl, get down here! #Galveston #Texas #PokemonGO #TeamValor https://t.co/6nANlEl3jf",54319952.0
3147,,"Brooklyn, NY",,False,caldie,,Loving Golduck great addition to #TeamMystic #PokemonGO https://t.co/fRYdAwiy8A,167182648.0
3148,,"Michigan, USA",,False,stevenromolino,,#TeamMystic,2352379908.0
3149,,"Los Angeles, CA",,False,ndebevoise,,My toilet is #TeamValor #PokemonGO https://t.co/wZqNrAT8wI,33115144.0
3150,,"Lockhart, TX",,False,GrayMadisen,,"If you're not #TeamValor , we're not friends :/",2955130501.0
3151,,"East Glenville, NY",,False,viniperess,,Todays society....when kids drive around at 10:15 screaming TEAM VALOR #PokemonGO 😂😂😂😂,2437720849.0
3152,,"San Jose, CA",,False,krispin41,,Team Mystic!! https://t.co/w7e9I6Nvxe,28913192.0
3153,,"Florida, USA",,False,15softball_life,,Go team Valor ✊🏼✊🏼✊🏼✊🏼 https://t.co/epB4WS8vVT,589286910.0
3154,,"New Hampshire, USA",,False,Cooney117,,Team Mystic can chortle on my balls I absolutely fucking hate them. Do you have to take ALL the gyms,851615346.0
3155,,"Sugar Land, TX",,False,_MatthewTYoung,,I joined team instinct bitches,2455580238.0
3156,,"South Lake Tahoe, CA",,False,__Joey_B__,,I'm team mystic but my hand don't do that  https://t.co/kLC2BDcmnh,3228507092.0
3157,,"Houston, TX",,False,andreaaaahh,,When Team Instinct finally holds a gym 💀💀 https://t.co/HhVYmUwR0Q,2174033835.0
3158,,"Iowa, USA",,False,CucumberSparklz,,#TeamInstinct is under appreciated.,2857578409.0
3159,,"Racine, WI",,False,TheLauralania,,I was team valor and no I got jolteon as well. I experimented and it's bars of eves different combat moves. https://t.co/F2V76tOgO6,2611049474.0
3160,,"Kenmore, WA",,False,idontcIaire,,@Porttttt team mystic 🤘🏼,601712502.0
3161,,"Charlotte, NC",,False,OtakuG0d,,Team valor trash just like moltres https://t.co/j0rEZplD7k,348040428.0
3162,,"Turlock, CA",,False,jaimee_all_over,,Team Instinct is so irrelevant that they can't even spell the teams name right  https://t.co/dmGtjxZafO,307469461.0
3163,,"Chesapeake, VA",,False,sstainback88,,@WhiteDynamite99 Team Valor,269469847.0
3164,,Universal CityWalk,,False,KnitehawkHD,,Decided to spend one last night out with my cousin before he leaves tomorrow morning. We are Pokémon hunting! #TeamMystic,714790459.0
3165,,"Austin, TX",,False,SharniciaZD,,When your Pigeot sitting pretty at the Gym #TeamValor #TeamRed https://t.co/M93Gz7raCg,408208070.0
3166,,"Greenwood, IN",,False,ktknapp,,#ShoutOut to my #TeamInstinct family... We get no Respect https://t.co/eRE0UODhC2,42244104.0
3167,,"Winter Garden, FL",,False,pablo_saldias98,,Team valor or no team,1877079541.0
3168,,"Austin, TX",,False,SharniciaZD,,@day_haha @CatchEmAlI hahaha hate us cuz you ain't usss #TeamValor,408208070.0
3169,,"Kendall West, FL",,False,DjBweezyBird,,@TheBardockObama @Mesmeratized stealth rock destroys Moltres and articuno. #TeamInstinct,380027616.0
3170,,"Roseburg, OR",,False,eliloomas,,Team mystic  https://t.co/GgSSAD3VMB,19457778.0
3171,,"Harvey, IL",,False,jorge2901_,,#TeamInstinct https://t.co/w38FhKxoWC,7.512158422731612e+17
3172,,"Twentynine Palms, CA",,False,keridel,,@Just_Reboot #TeamValor https://t.co/25V0033NPb,26880929.0
3173,,"Wayland, MA",,False,OliviaOrz,,@CatesChance1997 ummm I'm team mystic blue team for the win💙💙💙,422896604.0
3174,,"Denton, TX",,False,miss_alimere,,"I am SURROUNDED by #TeamInstinct gyms, and it makes me so happy. #pokemongodenton",18792051.0
3175,,"Merrifield, VA",,False,snngjong,,i want a jolteon but i Need a flareon because #TeamValor,1515281306.0
3176,,"Carteret, NJ",,False,vR_Karma,,Team mystic we the best team in the league,332639308.0
3177,,"Carle Place, NY",,False,ChiefVolfan615,,My 5k egg while my lucky egg was on holy shit! #TeamMystic @TeamMysticPGO https://t.co/j07zMC20io,23285804.0
3178,,"Columbus, GA",,False,_Cool22Stories,,Team Instinct ✊🏾,413450593.0
3179,,"Racine, WI",,False,TheLauralania,,We are rivals. Not enemies. Still. Go team valor. https://t.co/KQkqoxrJtS,2611049474.0
3180,-78.4865,"Charlottesville, VA",38.0345,False,strongedesigns,,Separations for my Team Instinct poster are out. I'm aiming to get at least one poster a week… https://t.co/ZFmtYXoRoT,23267654.0
3181,,"Lawrenceburg, IN",,False,_emosupremo,,@ScottWarner18 when the time comes pls choose team valor!!,1288025467.0
3182,,"Huntington Beach, CA",,False,EricMambaChan,,Just saw someone with the team Valor eagle on the back of their car,1639998080.0
3183,-97.72475129,"Austin, TX",30.37133,False,mandylowry,,Gotta catch 'em all! Holding down team #valor at the local game shop. @ Emerald Tavern Games and… https://t.co/JjtH8L2sI6,54343507.0
3184,,"Holtsville, NY",,False,caprisunth0t,,it pisses me off that knocked loose is team valor,1476218306.0
3185,,"Homestead, FL",,False,ippyg,,Sunsets while I battle #PokemonGO #PokemonGoMiami #TeamValor #TeamValorMiami #MiamiSunset #AR https://t.co/XlOICheDzZ,3385377171.0
3186,,"Pembroke Pines, FL",,False,jbsuprme,,Team Valor tho https://t.co/PEIc8JQfYh,2744780489.0
3187,-85.653877,"St Matthews, KY",38.25296,False,Phoxphire,,"OMG! OMG!! OMG!!!

It's your mom. 

#pokemongo #teaminstinct #snorlax @ Bluegrass Brewing… https://t.co/MLXru8qwg7",21512923.0
3188,,"North Carolina, USA",,False,JayPotter2014,,@Pokemon_Days im proud to be @TheRealStanLee lol #TeamInstinct,3191625342.0
3189,,"Bel Air North, MD",,False,mojay_tacka,,Team Mystic is # 1 https://t.co/Ne9syMl05b,716308562.0
3190,,"Monroeville, OH",,False,AdamRog732,,I honestly feel so betrayed like how could you. I loaned you my trust and you join #TeamValor,2271004327.0
3191,,"Missouri, USA",,False,soapy_s,,I bet all of sigma pi is team instinct.,748413012.0
3192,,"Nashville, TN",,False,MMO_mAdman,,Caught these 2 earlier while headed to pick up sushi #PokemonGO #TeamInstinct https://t.co/aaLKGbxHEJ,4378814776.0
3193,,"Elizabethtown, PA",,False,deejcolona,,@dudewizard boooooooo #instinct,39974183.0
3194,,"Alabama, USA",,False,Thompson_Era,,#TeamMystic 🔵,520475566.0
3195,,"Costa Mesa, CA",,False,blueberriboi69,,Las Vegas is starting to turn red... #TeamValor,7.336966656437125e+17
3196,,"Alabama, USA",,False,Alec_Vz1,,"After countless hours of thinking about it I have decided to take my talents to #TeamValor, 🔥🔥 https://t.co/lh4b38YEXK",768567403.0
3197,,"Arlington, TX",,False,michaeliot,,I finally control a gym but I'm not gonna tell you where because I don't wanna be dethroned. If you find it be nice #TeamInstinct #PokemonGO,113443081.0
3198,,"San Diego, CA",,False,whoisrichmon,,@Xelleon team valor is better,3234684409.0
3199,,"Middleton, WI",,False,JamesRoll1,,#TeamValor all the way,532653156.0
3200,,"Palm Springs, FL",,False,TheRealPatrickI,,The only thing #TeamMystic is good at is talking about themselves #sickburn #butreally,867089743.0
3201,,"Hellertown, PA",,False,KevinTilsner,,I claim this for #TeamInstinct #PokemonGO #PokemonGOPA https://t.co/qNczvI7DeW,2329141010.0
3202,,"Blue Ash, OH",,False,SavorySizzam,,"The guy at the urinal next to me just leaned over to check what team I'm on in Pokemon Go
1) Team Valor 
2) Expect a call from my lawyer",2555083470.0
3203,,"Portland, OR",,False,edercampuzano,,Somebody is definitely showing off her #TeamValor pride today. #PokémonGo #PokémonGoPDX https://t.co/S5G5yW64Y0,39443888.0
3204,,"Asheville, NC",,False,averagejosh,,"Attention, Twitter. I have an announcement.

I've decided I'm taking my talents to Team Mystic.",90806312.0
3205,,"Bell Gardens, CA",,False,Yerrboii,,@wzrdeddie and I just took over a #teamvalor gym 💪🏻🤘🏻,841926428.0
3206,,"Georgia, USA",,False,King8Logan,,if you on team instinct you real,2355819341.0
3207,,"Texas, USA",,False,Noahmcclain,,You guys may be hating on Team Instinct but we have the gang with us https://t.co/YGQ9jGNlyP,41377459.0
3208,,"Anchorage, AK",,False,_beyondHippie,,"@fylertox I'm down, I'm team instinct too so we can definitely destroy some gyms",2305986718.0
3209,,"Midtown, Atlanta",,False,Ada_Wood,,Gym Leader of the Illuminati 💪🏼💙#TeamMystic #Atlanta https://t.co/4pAdKfsH4x,709883428.0
3210,,"Piscataway, NJ",,False,malcolmblaze,,#TeamValor,27245465.0
3211,,"Cheektowaga, NY",,False,juiceybasedgod,,#TeamInstinct😈😈😈 https://t.co/mtr3lx7Ndr,55984117.0
3212,,"Portland, OR",,False,IzzYisaBeast_11,,@thatcapicornego #TeamInstinct,34558344.0
3213,,"Anchorage, AK",,False,BeeRyeWilly,,Say Hi! 💛 #TeamInstinct @BerryMaryy @siahmere @_JOHNRAYMAR_ my third one lol https://t.co/0ZTHXCl23O,387287907.0
3214,,"Frisco, TX",,False,h_rosie_,,@bradenireland team valor? Really? I thought more highly of you,1733569230.0
3215,,"Ann Arbor, MI",,False,ejk,,"@A2_POKeWATCH first gym victory, leveled up the gym and left my #2 Pokemon. #TeamMystic #A2isBlue #GoBlue https://t.co/m36XPlDWTc",8560112.0
3216,,"Balch Springs, TX",,False,karlaacar,,Team mystic all the way ⛽️🅰🆖 ‼️💯🔵💪🏿,2699593651.0
3217,,"Houston, TX",,False,Stop55085926,,@PokemnGoHouston  Team Valor at Herman Park! 👊🏾 https://t.co/MWSTIEvon9,2180807856.0
3218,,"Corcoran, CA",,False,1Chocolate_Rain,,Whose on team mystic in pokemon go?,547202442.0
3219,,"Sappington, MO",,False,JDandTurkelton,,#TeamMystic,77654638.0
3220,,"Muncie, IN",,False,MirandaMinnick,,"Ya girl took over Rec Center gym, but it won't last long because I don't have any #TeamValor friends 😂 #PokemonGO https://t.co/xCzwur7YMv",435518206.0
3221,,"Sterling Heights, MI",,False,hybridmongoose,,Representing go #TeamValor #PokemonGO https://t.co/f3DB5jd8YJ,3013856166.0
3222,,"Portland, ME",,False,hilarycakes,,Donald Trump is team instinct,59173677.0
3223,,"San Antonio, TX",,False,GregZarzosa,,@pokemasterroy welcome to #TeamValor 😎,553249313.0
3224,-96.3667,"Bryan, TX",30.6655,False,Bluetieguy99,,"#wwesupercard please support #TeamBlue on my team @ Bryan, Texas https://t.co/ujGHePhexl",2584960579.0
