,screenName,userId,text,location,multi-team
1291,peytondelaneym,2756104677.0,WHYYY I WOULD’VE EXPECTED TEAM VALOR https://t.co/EmUSdys9PM,"Montgomery, AL",False
1292,NOuse4Username7,466778850.0,@KatieGorycki ah okay. Makes sense. I picked yellow because everyone else seemed to be blue or red. #TeamInstinct #PokemonGO,"Burnsville, MN",False
1293,TeamMysticAUSTX,7.519757181840384e+17,Morning y'all let's take as many gyms as possible. Don't forget to send a photo as proof so we can all see your victory is true #TeamMystic,"Texas, USA",False
1294,Milo_is_senpi,7.261696184490885e+17,#PokemonGO #TeamInstinct,"Georgia, USA",False
1295,robloxian96,2262212310.0,"#pokemon #pokemongo #wallpaper 
https://t.co/dphSgBJXfu
#iFunny #TeamMystic https://t.co/8bHZ8kJVry","Cedar Park, TX",False
1296,MsBinxt,612872292.0,"@TeamMysticPGO Yoo already know, we're the best. #TeamMystic 💙 https://t.co/7vRxTEoEem","Brownsville, TX",False
1297,stichboy,37862279.0,Team instinct https://t.co/ijkIwXrKTo,"Portland, OR",False
1298,OMG_ItsKhairy,309922057.0,"@DeeTheSage @BMDontCheat 

Yal trash fuck #TeamInstinct https://t.co/wkgJtpsSDJ","Baltimore, MD",False
1299,OMG_ItsKhairy,309922057.0,"@BMDontCheat 

#TeamMystic https://t.co/iMuXVIF1ZL","Baltimore, MD",False
1300,Braddock512,162492285.0,"Gonna do 2 hours of work then go for a Poke-walk since my wife thinks it's ""wasteful"" to drive to busier Pokemon areas. She's not #TeamValor","Austin, TX",False
1301,TeamMysticMSP,7.539477498846618e+17,"Great morning to have an early morning workout, start a hunt and take down a gym
#teamMysticMSP #teamblue https://t.co/S80YOtEb1p","St Paul, MN",False
1302,PenisBearCats,730918777.0,For everyone who's Team Mystic just let this soak in for a bit https://t.co/VrNRyrDk8z,"Massachusetts, USA",False
1303,craigly1234,626532188.0,@TeamMysticPGO two cool catches on the Las Vegas strip last night 😌 #TeamMystic https://t.co/9aTgjVdBM5,"Enterprise, NV",False
1304,N_Vergak,16393971.0,I GOT SWINDLED INTO TEAM VALOR BY A BUNCH OF 12 YEAR OLDS AND I AM ASHAMED,"Lowell, MA",False
1305,hybridmongoose,3013856166.0,My strongest so far haha watch out #TeamValor is coming for you :) https://t.co/1hqDfO1H1q,"Sterling Heights, MI",False
1306,S0FTERSIN,160001035.0,@reririx I am on #TeamMystic. 💙 #PokemonGo #Pokemon #TeamBlue https://t.co/htPDzL6F7w,"Illinois, USA",False
1307,S0FTERSIN,160001035.0,@justin57754YT I am on #TeamMystic. 💙 #PokemonGo #Pokemon #TeamBlue https://t.co/h4Nt9F5XoL,"Illinois, USA",False
1308,S0FTERSIN,160001035.0,@pogocoapp I am on #TeamMystic. 💙 #PokemonGo #Pokemon #TeamBlue https://t.co/WFELmKJFzo,"Illinois, USA",False
1309,brandontwray,2157858351.0,When you see someone you hate join #TeamMystic and you instantly want to switch. Fucking hell...,"Dundalk, MD",False
1310,GKudin,402867840.0,We out here #instinct https://t.co/EXuMHQ05ZJ,"Sacramento, CA",False
1311,indiastroker,2923759625.0,Daenerys would be on Team Valor,"Centreville, VA",False
1312,raoch4777,156106734.0,"@KingVelarde55 @twurtsmith33 #TeamMystic es numero uno, puto https://t.co/daMB5iOcR6","Colorado, USA",False
1313,SmithConnor19,411664581.0,Will someone on team instinct #yellow to #blue to #green #cammoNATION PLEase HMU 😎,"Rockwall, TX",False
1314,UNIKVOICES,2402136462.0,@LuiCalibre #TeamValor #helplui https://t.co/53Rneskn5X,"Anthem, AZ",False
1315,raoch4777,156106734.0,@KingVelarde55 @twurtsmith33 Fuck both y'all nighas #TeamMystic we out here,"Colorado, USA",False
1316,Sammy_Seibert,944617764.0,"It may be short lived, but it's a #victory nonetheless! #PokemonGO #TeamMystic #Pidgeot https://t.co/FwcALKSeRl",Glen Miller Park,False
1317,Kaylenexiong21,824155314.0,TEAM MYSTIC 💙✊🏼,"Mill Plain, WA",False
1318,LickMeExtreme,25554544.0,"Eh, the gym was already taken over. It was interesting while it lasted long. But it's still #TeamMystic. ☺ #PokemonGO","San Marcos, CA",False
1319,Kehmikal_,443712010.0,@HuzKicks @mateolorente #TeamInstinct,"Minnesota, USA",False
1320,NoBaseCase,2354273094.0,"How can you tell someone is in team valor? Don't worry, they'll tell you.  https://t.co/zC4NZ2nERg","Edinburg, TX",False
1321,OMG_ItsKhairy,309922057.0,"@TheBasedAsshole if you don't want team yellow, all taking your shine 

Come over to team mystic https://t.co/Bh5LIobNJO","Baltimore, MD",False
1322,Predzor,64949603.0,"#TeamValor official drink, the Caesar. #PokemonGO #TeamRed https://t.co/997tXKOUVp",Luxor Hotel & Casino,False
1323,OMG_ItsKhairy,309922057.0,Team mystic Bruh  https://t.co/b4FrsgnEh7,"Baltimore, MD",False
1324,robert1ee,14814287.0,#teamvalor has @greenwoodpark1 locked down. #pokemon #pokemongo #valor @ Greenwood Park Mall https://t.co/VPivNTWp76,"Greenwood, IN",False
1325,Hengde,19359265.0,"Gym turnover in Chinatown is so high, curious to see how long I last here in Newark airport #TeamInstinct https://t.co/uBuw70TlLW","Elizabeth, NJ",False
1326,gaycommunism,1279356662.0,Hella fucked up my ankle tonight but idk dude I'll die for Pokemon fuck #TeamValor,"Clinton, UT",False
1327,nylefumar,4428639021.0,"Dude right here repping #TeamInstinct more than me w/ alla that yellow ""GG"" https://t.co/z2bEqH84Ui","Sacramento, CA",False
1328,AlexisRennie,624936650.0,@MySilverLiningz and I have officially took over the Starlite gym #TeamInstinct 😎 https://t.co/IeRjLAmVzQ,"Flint, MI",False
1329,marctheshark09,842937505.0,Yes but that restricts you from being Team Valor https://t.co/u71gSYzUN7,"Roseville, CA",False
1330,acidgitfs,1183780250.0,Lol whoever is on team mystic in Rowland sorry you thought you had some gyms 😂.,"North Carolina, USA",False
1331,NC_Trossen,3774806353.0,Just claimed my first gym. So proud. Go #TeamMystic #PokemonGO,"Sheboygan, WI",False
1332,acidgitfs,1183780250.0,All the Pokémon gyms in Rowland are team valor thanks to me 📍.,"North Carolina, USA",False
1333,modernyippie,108344707.0,"Great day off, seen some rare beauties today 😘
#PokemonGO #TeamMystic https://t.co/QUd3PZeHHo","Parma, OH",False
1334,BlackwineMafia,3231001234.0,I couldnt thankful enough #TeamValor #pokemonnerd89 https://t.co/6gpRPTGJvy,"Brooklyn, NY",False
1335,IllyIvon,7.20862636502442e+17,My uber driver is Team Valor too and we just bonded over that 👊🏽,"Tempe, AZ",False
1336,ChiefVolfan615,23285804.0,@TeamMysticPGO ok my hunt is over. Now my roster is nice don't you say? Lol 😏 #TeamMystic https://t.co/b6VHxWmT3L,"Mineola, NY",False
1337,ChiefVolfan615,23285804.0,@TeamMysticPGO taking over 1 gym at a time when people are asleep lol #TeamMystic https://t.co/z5zSKgzoop,"Mineola, NY",False
1338,Calihann,115781931.0,Rare #PokemonGOminnesota #pokemonGO #teamInstinct https://t.co/ij9sFQJ1Y3,"St Cloud, MN",False
1339,TheSamLyle,130587799.0,Successful night of gyming! #Instinct #noshelterfromthisstorm @ Old Town Pocatello https://t.co/zrRYoM4ZNg,"Pocatello, ID",False
1340,dinaheity,2211696486.0,My top hitters. FINALLY got a Vaporeon 😊😊😊 #PokemonGO #TeamInstinct #Vaporeon https://t.co/Z7lwgcTEo3,"Sierra Vista, AZ",False
1341,DatDudeBJP,66160700.0,#TeamValor or jump of a bridge into a kiddy pool full of alligators,"Georgia, USA",False
1342,NathanRClark,552126145.0,"Representing #TeamInstinct at the gym, probably my strongest Pokemon. https://t.co/yH2jfwslI9","Cottonwood Heights, UT",False
1343,Ed_Can2,83744160.0,I wasn't the only #teaminstinct⚡ out today. Oh and soooo many lured… https://t.co/WngM8w0TT8,"San Diego, CA",False
1344,FatShawnsMom,91446698.0,#TeamMystic confirmed cancer  https://t.co/wUwN5VapXQ,"Paradise, NV",False
1345,SalvadorkMunoz,577756210.0,@ExactQuotes bro I think I'm team valor !!!,"Fontana, CA",False
1346,ShannCass23,397004695.0,I'm failing at life but #winning at #PokemonGO took over 3 gyms and caught a wild #Pikachu in Pasadena #TeamMystic https://t.co/dEc0enVmZY,"Los Angeles, CA",False
1347,badmomchlo_,2960246690.0,Okay soooooooo I finally got Pokemon Go tonight and I work at 8 and can't sleep so I'm going hunting #TeamValor,"Hazel Park, MI",False
1348,noah_eye_21,117569574.0,noobs #PokémonGo #teamValor @ Waikiki Aquarium https://t.co/hoU0gKXDh6,"Honolulu, HI",False
1349,BedouinGaming,3409488975.0,@PKGOTeamValor I'm on #TeamValor and this does not represent me or my team. Boo!,"SeaTac, WA",False
1350,matthewaragon88,2941558244.0,If you play Pokémon Go join #TeamMystic we the best team in the league boii !! 😈 💯,"Hacienda Heights, CA",False
1351,_BillyBarber,20786042.0,@Bosslogic #teaminstinct 4lyfe,"Dallas, TX",False
1352,SSchrotenboer,70853513.0,I am now part of a lv 10 gym #pokemongo #pokemongoholland #teammystic @ Window on the Waterfront https://t.co/2rHW8cCO0Q,"Holland, MI",False
1353,edgyjoss,4229076803.0,HaHahaahah team instinct?  more like tema Loser!!#!,"Oceanside, CA",False
1354,Brandon_Noria,2999732573.0,Slowly working my way up 😊 #PokemonGO #TeamMystic https://t.co/AyY8GFqgrk,"Marietta, GA",False
1355,AustinDodge,48828589.0,@MichaelMidnight BUT I THOUGHT WE WERE BROTHERS!!?!?!! #TEAMMYSTIC!!!!!,"Tustin, CA",False
1356,renzogelico,29925066.0,Hello #TeamValor friends. I need help holding my gym up. I can't keep it up alone unfortunately. Come join me please #PokemonGO,"Pittsburg, CA",False
1357,Pokeball35,2806053225.0,So I quickly tried a hacked #PokemonGo app. This shit was WILD. #TeamMystic #HelpMe https://t.co/K2fDsp57Bg,"Oakhurst, NJ",False
1358,Garbolicious_,175281232.0,#TeamValor https://t.co/bWIHPSXAQf,"Dallas, TX",False
1359,andre_cabral7,2413907607.0,#TeamMystic 💪🏽🔵,"Fall River, MA",False
1360,Mariee_az,2565984834.0,Can't trust you if you're team Instinct lol  https://t.co/ePzbbo1TtG,"Arizona, USA",False
1361,meowmeowloops,190020572.0,#mystic #PokemonGO #TeamMystic https://t.co/cojpxWhaBa,"Phoenix, AZ",False
1362,SSchrotenboer,70853513.0,It's 4am &amp; I'm in a group of 10 Mystics training up a gym to lvl 10 #PokemonGO #TeamMystic #downtownholland,"Holland, MI",False
1363,NWGaming1,2828680700.0,We lvl'd up this gym so come join! #TeamInstinct #PokemonGoHawaii #gym #battle https://t.co/nYDY6Jdj9k,"Waialua, HI",False
1364,noah_eye_21,117569574.0,nerd brigade #PokémonGo #teamValor @ Waikiki Aquarium https://t.co/0GgRCnVcim,"Honolulu, HI",False
1365,FeministCrip,7.261633229328916e+17,#TeamValor,"San Bernardino, CA",False
1366,JIMHATESYOU,137074473.0,don't trust #valor they worship #voldemort,"Allen, TX",False
1367,TheCarsonHunter,70173551.0,Happy Birthday to this Pokémaster. Never a dull moment with him. #teaminstinct #tacobell… https://t.co/15mwzAvx92,"Fargo, ND",False
1368,aintdizjip,23567866.0,#teamvalor #gymleader #pokemongo #eastla @ Carnitas Michoacan #3 *24hrs* https://t.co/qbbB4ToAaK,"Los Angeles, CA",False
1369,purrrandameow,22401773.0,@jakebossart no one liked this because team valor sucks,"Pennsylvania, USA",False
1370,imtofabulous,2992868918.0,@regular_hoe I'm team Instinct ☹️,"California, USA",False
1371,BellyBerries,1195959144.0,Pokemon hunting in Bellevue is so serious #TeamValor https://t.co/0aJpRYsgKj,"Fairwood, WA",False
1372,ProbsNotCaleb,1641105913.0,@yddam_maddy #YouAintShit #Valor https://t.co/xZG7JOWDBI,"Lincoln, NE",False
1373,ArroldW,3188055241.0,Level up. Where's all my #valor homies at? #pokemongo ✌🏾️ @ Oceanside Pier https://t.co/iXxecKPgNV,"California, USA",False
1374,thatniggawill55,3021598086.0,Almost 1 in the morning and I'm out and about play Pokemon go #TeamValor,"Stockton, CA",False
1375,xennydesu,1485836671.0,Took the #pokegym here for the night. #proud #PokemonGO #TeamMystic https://t.co/C4uP0uvEjI,"Las Vegas, NV",False
1376,Rawwwrmon,250054998.0,@MHernandezz @_iammochi nigga we both team valor! I just got taken out doe. Pick me up so we can fuck up some gyms lol,"Indio, CA",False
1377,punkluckycat,606916688.0,Took over the gym at the park a block away from my house with my bad ass Lapras #TeamMystic,"Vancouver, WA",False
1378,kylegaddo,116308543.0,"ugh, blood on the dance floor are all on team mystic

there is no defense for that team now","Chicago, IL",False
1379,ItsMeAnkeny,242608199.0,"Took over my first gym, team #mystic go add your Pokemon and help defend it, as u see its only… https://t.co/eaJ8C1DJK6","Harrison Township, PA",False
1380,QuiranteJanelle,3287878632.0,i regret choosing team instinct,"Folsom, CA",False
1381,dannyh5267,2956924124.0,@Bonnrs @veronicajrz3 Fucking Team Instinct ruining things,"Colton, CA",False
1382,KendallandMoore,192424711.0,your sacred heart is now burning with fire #TeamValor 🔥🔥🔥🔥🔥 https://t.co/6YVfSJP2jW,"Richmond, VA",False
1383,sellers_paige,2256373394.0,GANGgangGANG #TeamValor  https://t.co/9q16amFF3f,"Baton Rouge, LA",False
1384,nguyen_paulina,2664475260.0,#TeamMystic  https://t.co/DsshTGbteH,"Los Angeles, CA",False
1385,714Davidc,1962119395.0,For all you team Mystic 😂😂 https://t.co/U2OoUoeoUD,"Surprise, AZ",False
1386,colevlasak,175247603.0,Team Mystic takes the gym @JPrigge @DiamondJimm https://t.co/mEApUVqE2K,"Eden Prairie, MN",False
1387,Kuma_Kani,957642067.0,#TeamInstinct  https://t.co/2qHVdnSEFN,"Chesapeake, VA",False
1388,catcher_serrata,1676675323.0,@_ericlugo team Mystic is trash tho,"San Antonio, TX",False
1389,Des_LAW,75487589.0,"also abema fresh stream quality sucks. get gud. compared to line live and showroom, abema is like the team instinct of streaming services.","Manhattan, NY",False
1390,Jakelendechy53,234604452.0,@tonybaeza_ smh.. Team valor,"Gilroy, CA",False
1391,RKTBUNY,1158855842.0,#TeamValor,"Roseville, CA",False
1392,MikeCutignola1,511124014.0,#TeamValor  https://t.co/GszBpVhLrC,"Selden, NY",False
1393,Polarrrize,3177481628.0,"No wonder I'm Team Valor then, my eyeliner is pretty good https://t.co/IYIhpxIpdz","San Diego, CA",False
1394,WAVESGOD,91308306.0,YOU TEAM INSTINCT TOO? BOI WE BOUT TO DO IT https://t.co/CGWOHqCzA6,"Daytona Beach, FL",False
1395,VictorZun73,1925795540.0,Got to level 20 tonight #TeamInstinct https://t.co/hP4XnrjqDu,"California, USA",False
1396,matt_shenanigan,18751988.0,"this team mystic gym by my house is v team mystic by only consisting of a vaporeon, flareon, and jolteon in that order","Portland, OR",False
1397,Al_CALIFO,2812399034.0,Finally my first Pokemon Gym and it was empty unclaimed so didnt even have to fight to claim it for team Mystic! https://t.co/DGHN07UAbO,Rest Area: Phillip S. Raine,False
1398,krtnyhan,37302376.0,Angela dropped me home around this time. I can't express in words how dead I am rn. #teamvalor https://t.co/RADoY1xfkO,"Centreville, VA",False
1399,clickirby,59750248.0,@TeamMysticPGO Here's my top Pokemon. let's go mystic!!! #TeamMystic https://t.co/wbMZySM9BO,"Paradise, NV",False
1400,ftbtran,2370155945.0,People in team mystic have meetings at weenie hut junior &lt;^&gt;,"Garden Grove, CA",False
1401,tezcatlipocaFGC,284365050.0,@HellfireCOS @CrookedTricking  confirmed andrew is is also #TeamMystic perfect match,"San Pablo, CA",False
1402,1_7577,2952693002.0,there are 2 gyms near me &amp; some girl from team mystic just took over them with the same level flareon! wtf. #PokemonGO,"Los Angeles, CA",False
1403,ArabYeezus,492499608.0,Accidentally joined team mystic when I wasn't looking 🙃,"Riverside, CA",False
1404,JonnyWonderland,3082482697.0,"Anyone in Round Rock west up for some late night Pokemon hunts? 
I usually stroll about for a few km

#PokemonGO 
#TeamMystic 
#RRPokemonGO","Round Rock, TX",False
1405,_gilliansisland,730078471.0,Team Instinct is to Pokemon Go as Hufflepuff is to Harry Potter,"La Habra, CA",False
1406,HappyPapi_,463340770.0,So I went pee in a circle k cup at a poke stop so I wouldn't miss out on a double lure. That's dedication #TeamMystic,"Boardman, OH",False
1407,LAKingman,78195054.0,I finally took over a gym for like 2 minutes!! This gym is hard to take/keep in Torrance. #PokemonGO #TeamInstinct https://t.co/j5KWwU1ZXF,Charles H. Wilson Park,False
1408,etroxx,32643806.0,@damrhein93 #TeamInstinct 💛💛💛,"O'Fallon, MO",False
1409,h0w4rdd,2415599425.0,#TeamMystic,"San Bruno, CA",False
1410,TeamMysticPGH,7.521856094820352e+17,#TeamMystic representing at the #PokemonPGH bar crawl. Join us tomorrow for a #MysticBlizzard downtown tomorrow. https://t.co/HYEDy63alu,"Pittsburgh, PA",False
1411,_ChelleShock_,3193831076.0,"Pokémon hunting then drinks at #mothermuffs  
#pokemongo #pokemontrainer #teamvalor… https://t.co/y7Z9p02aVu","Colorado Springs, CO",False
1412,courtnizzle_yo,16714697.0,fuckkkkk no. team instinct. https://t.co/6S5jEq4Vgt,"Auburn, WA",False
1413,LexDiamonds401,490851862.0,#teaminstinct https://t.co/xM0BRVrooQ,"Bristol, RI",False
1414,marawrah,72471583.0,God bless the Eevee Brothers #PokemonGO #TeamInstinct https://t.co/Yl7lim9Ar9,"Orinda, CA",False
1415,MarcoTheGreat5,4094340194.0,Team mystic. That's it,"Paradise, NV",False
1416,limewiredotcom,16943185.0,Didn't get to do any Pokémon'ing today but finishing my Eevee holy trinity didn't suck. #XS #TeamInstinct #PokemonGO https://t.co/D317NkO4sg,"Columbus, OH",False
1417,calebbireley,1891533282.0,#TeamValor,"Huntington, IN",False
1418,hpbroncofan,1387436185.0,Now if only I could change clothes. This outfit blows! #PokemonGO #TeamMystic #cheeryone https://t.co/G8c1kig56I,"Queen Creek, AZ",False
1419,drewage_,102538035.0,My lashes/wings are better than that bitches #mystic  https://t.co/9r11s1q176,"Paradise, NV",False
1420,CallebHandsome,454629675.0,@GoldGloveTV Throw down a lucky egg and bam you get levels like crazy. #TeamValor,"Lincoln Beach, OR",False
1421,_ChelleShock_,3193831076.0,Pokémon hunting at the Siamese Twins in Garden of the Gods with these hooligans. Team Valor took… https://t.co/VFwAeldnhx,"Colorado, USA",False
1422,CaptainThorig,3587872333.0,#PokemonGO #TeamValor gotta represent! https://t.co/cd3iqpJ4yy,"Bakersfield, CA",False
1423,Cristiiiooooon,2725781111.0,@AkatsukiClouds Team Instinct¿🎉😎,"Moreno Valley, CA",False
1424,ChrisKanananan,4197137060.0,@zacb58 well I mean ur team Valor so u still must not see the truth yet,"Riverside, CA",False
1425,notsarahgreen,17857176.0,Team Valor u rats,"Houston, TX",False
1426,justnelson,41623001.0,"Today's top CP &amp; find report. Charizard, Snorlax, &amp; Aerodactyl are from hunting/hatching! #PokemonGo #TeamInstinct⚡️ https://t.co/t8JRl41JsD","Phoenix, AZ",False
