,latt,location,long,multi-team,screenName,sentiment,text,userId
4317,,"Fremont, CA",,False,_JeremyWilliam_,,Team Instinct💛,1322077675.0
4318,-119.29158291,"Ventura, CA",34.27535377,False,thisisviiic,,Ventura is the spot #teaminstinct #ventura #lure #pokemonGo @ Ventura Pier https://t.co/vp7VFDQA8O,52263866.0
4319,,"Casas Adobes, AZ",,False,ADRomeroIAN,,@Jon_HumanSounds it's locked down brother 🔒 glhf #TeamValor,355371493.0
4320,,"Paradise, NV",,False,VegasRyn,,@UNLVREB2010 @amheist33 I knew I liked u guys! #TeamMystic,6089492.0
4321,-98.45652188,"San Antonio, TX",29.48553898,False,aseanfromspace,,Trust in your Instinct! #pokemongo #pokemontrainer #pokemongym #pokemon #teaminstinct @ McNay… https://t.co/m6jWKwzYyb,2523550993.0
4322,,"Fort Worth, TX",,False,shabazzleford,,Out here hunting again #TeamInstinct https://t.co/VBlWTCgXVw,3836592509.0
4323,,"McLean, VA",,False,jadeofspade,,Team mystic squad https://t.co/fLxrNCf22f,2914951804.0
4324,,"San Antonio, TX",,False,catcher_serrata,,@abelvasquez28 Twitter thinks I'm a bitch #TeamValor https://t.co/RqP2s5ZM0I,1676675323.0
4325,,"Nampa, ID",,False,FearAshlyn,,@AnthonyForte6 @GerardoHuerta8 @TypicalGlRL TEAM MYSTIC 4 LYFE😯✋🏼,554008605.0
4326,,"Bay View, OH",,False,BrookeYates15,,#TeamValor,532573756.0
4327,-122.67523014,"California, USA",38.34010938,False,RatchetTheRouge,,#teaminstinct FUCK IT UP @ Sonoma State University https://t.co/ZWrYCWME6Y,607804925.0
4328,,"Palmdale, CA",,False,OGmaestroo,,Team Instinct making lightwork of those birds https://t.co/yz42GSRIjj,874872176.0
4329,,"Coachella, CA",,False,_iammochi,,@iChowderSoup ... #TeamValor,2221113486.0
4330,,"Haltom City, TX",,False,TheJason__V,,#TeamInstinct 🤘🤘🤘🤘🤘🤘 https://t.co/wgUN7HQ29e,114299053.0
4331,,"New Orleans, LA",,False,SynchroFear1,,#TEAMINSTINCT @fuslie https://t.co/u99c6zfAnY,3309024054.0
4332,,"Austin, TX",,False,baileyelizabeth,,Took so many gyms today 💁🏼💙#TeamMystic https://t.co/0CS34G2cCP,22456135.0
4333,,"Los Angeles, CA",,False,graciescannell,,If ur not team mystic for Pokemon go never @ me,2154100477.0
4334,,"Frederick, MD",,False,Heffrington,,#TeamInstinct #ZAPDOS more trips to downtown frederick🚶🏽⚡️ https://t.co/BSVrG0mLgA,302409904.0
4335,,"Salida, CA",,False,lysicakes7,,@CynxCityy__ @b4squiat team mystic gets no love smh 😓,276679874.0
4336,,"Los Angeles, CA",,False,robleynick,,#TeamMystic https://t.co/9e9U4dFE9P,1097436721.0
4337,,"Sacramento, CA",,False,SwitchSide_,,@GerademejiaGM #TeamValor !!!,164562256.0
4338,,"Novi, MI",,False,shrubhog,,@AngriestPat Be sure you pick Team Mystic.,221182380.0
4339,,"Pembroke Pines, FL",,False,FryingStove,,Team instinct microwaves raw chicken,3067321655.0
4340,,"Garden Grove, CA",,False,melfredd,,@supremekbenz @papichulo314 @Bearlyknown @supremekbenz Fuckk all you bloods hahaha team Mystic 💙💙,1239386340.0
4341,,"Pembroke Pines, FL",,False,FryingStove,,Team instinct uses androids,3067321655.0
4342,,"Newark, OH",,False,mushroomheadx,,The courthouse is team instinct..... we're coming up,570003120.0
4343,,"Pembroke Pines, FL",,False,FryingStove,,Team instinct never get Cheeto dust of their fingers,3067321655.0
4344,,"Indiana, USA",,False,m_mcquaide,,Max has so many pokemon and i hate him cause im jealous but go team Valor I guess,265741728.0
4345,,"Fairfield, CT",,False,spiger87,,Looking at a lot of people's pkmn making me think hmmm I gotta train more I gotta can't have my pkmn weak do it for #TeamInstinct,1945806409.0
4346,,"Lakewood, CA",,False,Cambam30,,"Holding down Del Valle gym 
#TeamMystic https://t.co/IRMIUySTj1",2333988427.0
4347,,"Pembroke Pines, FL",,False,FryingStove,,Team valor collect chakra stones and smell like over cooked butter,3067321655.0
4348,,"Pembroke Pines, FL",,False,FryingStove,,Team valor don't wash their hands,3067321655.0
4349,,"Pembroke Pines, FL",,False,FryingStove,,Team valor put sugar in Frosted Flakes,3067321655.0
4350,,"Stephenville, TX",,False,MedlinTaylor,,@bribri_928 #TeamValor  https://t.co/edmfJgtL47,109433068.0
4351,,"Pembroke Pines, FL",,False,FryingStove,,Team valor eat plain waffles and vote for trump,3067321655.0
4352,,"Los Angeles, CA",,False,Ronaldo_1197,,Why you gotta do team valor like that ? 😭😂 https://t.co/DBAO50LQVu,2570129918.0
4353,,"Coal City, IL",,False,scherveny75,,i dont play pokemon anymore but fuck everyone go team valor,274857396.0
4354,,"Westminster, CA",,False,anthonypxnce,,I'm team mystic I swear https://t.co/ejdiye7IqE,7.189673339353825e+17
4355,,"Albuquerque, NM",,False,ArchuletaDylan,,@addisonhooker team valor fo lyfe,604785008.0
4356,,"San Marcos, TX",,False,harlstee,,Is anybody Team Instinct on Pokemon Go? #ImAllAlone #NoNewFriends #GottaCatchEmAlone,3230383231.0
4357,,"California, USA",,False,frenchycyrus,,only on team mystic because Luis Rojas,242499129.0
4358,,"Garden Grove, CA",,False,swagedoutfoo,,#TeamMystic,623565708.0
4359,,"Ballwin, MO",,False,adamn0ll,,If I catch this team instinct asshole who keep takin my neighborhood gym I'm gonna stab them in the neck,1167704011.0
4360,,"Fort Wayne, IN",,False,ellamarie425,,PSA: If your Team Instinct then the other teams are calling you Team Incest. #PokemonGo,333692119.0
4361,,"Idaho, USA",,False,TheCerion,,@TegetSoDope 🖕🏻 Team Valor,2238776550.0
4362,,"Niles, MI",,False,Austin_Balos97,,#TeamValor,1214252736.0
4363,,"Hayward, CA",,False,spudermannn,,@carlaakc team valor forevah,1612378813.0
4364,,"Colorado, USA",,False,2T_Baby,,Taking over a gym for team mystic in Denver 🔥 https://t.co/Xd7iXC8RoS,84927373.0
4365,,"Fontana, CA",,False,bmtherik,,@AlexWassabi yee ✌🏻️🤘🏻 #TeamInstinct,573073731.0
4366,-118.32424,"Los Angeles, CA",34.08549,False,miakoo,,Catching #pincers and #bulbasaurs in #hollywood #PokemonMusicSociety #pokestop #teammystic… https://t.co/xoTlwQf6PZ,25853227.0
4367,,"Arizona, USA",,False,Josh98503085,,"Dont come around 59th and Olive not banging blue. 
Got two shooters with it out for you.
Got Jolteon and a Chamander too. #teammystic",7.33211299492991e+17
4368,,"Paradise, NV",,False,kotele_,,TEAM VALOR THO  https://t.co/R4kpFsgl6h,606008071.0
4369,,"Fort Worth, TX",,False,quesada_angel,,Lmao this team mystic gym is weak af if I lived closer I'd take over it single handedly lmao,736834688.0
4370,,"Violet, LA",,False,JBadazz18,,#TeamInstinct,303287823.0
4371,,"Illinois, USA",,False,adam_bumber,,Found out tonight that you can double team gyms on @PokemonGoHub and it made my night #TeamValor #pokemongo,56567109.0
4372,,"Irvine, CA",,False,ggjcrmd,,That moment when you're a gym leader but low key miss your Pokemon. Stay strong my Arcanine! #TeamMystic https://t.co/0VSR6yXr3x,7.531455357420954e+17
4373,,"Sandy Springs, GA",,False,1jsanti,,#TeamValor,352594181.0
4374,,"Chalmette, LA",,False,Tommy_Ayala14,,#TeamInstinct https://t.co/uoRZIUhi6F,64937448.0
4375,,"San Benito, TX",,False,REatsRainbows,,team Instinct 😞 https://t.co/lCsrCoxTPF,170287512.0
4376,,"Tulare, CA",,False,Dalthesda,,Holding the tower down! Yeah! #teamvalor https://t.co/etS3P9XmOE,1298059718.0
4377,,"Kansas, USA",,False,dovahkiisses,,Go Team Mystic! https://t.co/jVQbdlZ5LQ,1328121554.0
4378,,"Armbrust, PA",,False,JoshStradling28,,Team Valor are Nickelback fans,1609411867.0
4379,,"Bordentown, NJ",,False,angie_styles_,,"@GreezoDaBeast everyone at my job chose the other two, so I chose Team Mystic - it's the blue team.",54793073.0
4380,,"Nebraska, USA",,False,Keene21,,Solid day #pokemongo #TeamInstinct https://t.co/QNvS1JtMVc,330820245.0
4381,,"Santa Clara, CA",,False,ecchisukecchi,,I've found #TeamValor HQ https://t.co/lspopiyoU0,747933492.0
4382,-118.243,"Los Angeles, CA",34.0522,False,JMACdaKID,,"When the lit one is a 420🔥😉😋 #Flareon #Vaporeon #PokemonGO #TeamValor @ Los Angeles, California https://t.co/PtoQvyOQuZ",279897430.0
4383,,"Killeen, TX",,False,Dappadour,,If anybody is Team Valor drop a Pokemon at the gym by the KPR.,50058416.0
4384,,"Georgia, USA",,False,_jqse,,"@me_iamanthony where I live, team mystic controls like every gym lol",88856328.0
4385,,"Arlington, TX",,False,miguel_hmiguel6,,Who trying to go catch some Pokemon #Valor,620315628.0
4386,-118.3087952,"Los Angeles, CA",34.0615451,False,RazorCrank,,They nearly made #Level9 but they fell to #Level7 before I left. Sad day #TeamInstinct @ The… https://t.co/Ai5paa4Qhs,102198805.0
4387,-117.92351773,"Anaheim, CA",33.80915356,False,babyAsianDINO,,"This literally was like my 15 seconds on top 😂👸🏻👑
#PokémonGo #TeamValor #Arcanine… https://t.co/JDvwhmWsZT",403921893.0
4388,,"California, USA",,False,jacobvance__,,@JacksonFialho @_skybirdd team valor,2166058686.0
4389,-121.96596366,"Fremont, CA",37.57935885,False,ehrickitup,,Gotta Catch 'Em All #PokemonGO #TeamInstinct #Niles @ Alameda Creek Trail https://t.co/iWqfYEThoB,401855474.0
4390,,"Lennox, CA",,False,ArturoM614,,This why #TeamValor is winning https://t.co/4puq0c4vDO,574729215.0
4391,,"Sacramento, CA",,False,JennRoss623,,"We got catcalled on the way home, but the guy just yelled, ""TEAM VALOR!!!"" at us 😂😂😂 #PokemonGO",95335885.0
4392,,"Lake Havasu City, AZ",,False,thatsdantastic,,Team Instinct = Lunch runners,383081091.0
4393,,"Winchester, NV",,False,psychicwars,,#TeamMystic 💙,280772072.0
4394,,"Paramount, CA",,False,LilWilly1588,,T-shirt design pokemon go team valor :) https://t.co/BRVM9pXsxV,7.337003079564042e+17
4395,,"Oceanside, CA",,False,HunnerRiley,,Honestly if you're team instinct no one gives a fuck about you,2203790480.0
4396,,"Davidson, NC",,False,cntrl83,,real #TeamValor hours... Who up... smash that 💯mother😤FREAKIN🤔pokeball😂,2832397192.0
4397,,"Wytheville, VA",,False,MichaelCameronz,,#TeamMystic 💙 https://t.co/oeSYSENjMy,3368680443.0
4398,,"Paramount, CA",,False,LilWilly1588,,Glow in the dark t-shirt design pokemon go team valor https://t.co/nvJi8sufCT,7.337003079564042e+17
4399,,"Hollister, CA",,False,M_JrGonzalez,,#Mystic,744414103.0
4400,,"Lubbock, TX",,False,RealVas47,,2 runs later and my egg hatches this!! #TeamMystic https://t.co/KsRYR9INRI,2617459412.0
4401,,"Mount Helix, CA",,False,AnimeCwboy,,#PokemonGO #Godzilla #TeamInstinct https://t.co/fBu2RBBhny,14598491.0
4402,,"Boca Raton, FL",,False,gutttaa,,TEAM MYSTIC!!!!!,260439134.0
4403,,"Texas, USA",,False,prince_of_pink_,,"Don't Mind Me, Just uh... Passing through with some banners..... ;) 
{#TeamValor} https://t.co/npPMng9SqL",6.959826678174188e+17
4404,,"Jersey City, NJ",,False,BrianLBenavides,,#TeamInstinct #PokemonGO #Zapdos,2435139459.0
4405,,"Lodi, NJ",,False,chantalmariex3,,Tonight my brothers &amp; I conquered three gyms in Montclair. #TeamValor #OchoaFamilyTakinOvaaaaa,443359983.0
4406,,"Los Angeles, CA",,False,bliss_aIyss,,#TeamMystic,2445742926.0
4407,,"Marysville, WA",,False,RLouangphakdy,,@GRawrdPascual @Jaybooogz team instinct chillin on the side getting along and being the good guys of Pokemon- loving our Pokemon.,547234543.0
4408,,"Houston, TX",,False,Tinapham1211,,#PokemonGo #TeamValor,6.975755970362941e+17
4409,,"Newton Falls, OH",,False,That_media_kid,,"Yellow stole the #PostOffice gym in the falls 

I. Will. Get. You. 

#TeamMystic",357265279.0
4410,,"Virginia, USA",,False,CurvableCameron,,Team Instinct  https://t.co/RSRyfj03su,826376852.0
4411,,"Hammond, LA",,False,Murda_Curda,,Team mystic baby  https://t.co/irV6AUugXG,2405779389.0
4412,,"Ohio, USA",,False,NastyyMasty,,"@Algire3 maybe man, maybe 😉 #TeamValor",459724688.0
4413,,"Baltimore, MD",,False,OMG_ItsKhairy,,"#TeamInstinct is filled with creepy old uncles who always tell you how much you've ""Grown Up"" https://t.co/pneXvGtiVe",309922057.0
4414,,"Ohio, USA",,False,KaineWilliamson,,Team mystic is for libtards,426279402.0
4415,,"West Puente Valley, CA",,False,yungsupersize,,@babystink25 @RonnieMireles team mystic all day,3221729041.0
4416,,"Castro Valley, CA",,False,jackieabraham,,how did she accomplish this before I did. also who let her pick team instinct https://t.co/ddxvFrJUF9,72700649.0
4417,,"Germantown, MD",,False,skittelgal,,Team mystic is so crusty I made such a mistake,499119584.0
4418,,"Portland, OR",,False,Osmarkismexi,,Gonna start wearing all yellow all the time  to represent #TeamInstinct,2711310866.0
4419,,"Baltimore, MD",,False,OMG_ItsKhairy,,Some #TeamValor members aren't allowed within 50ft of all playgrounds... https://t.co/VeDsgDbHHX,309922057.0
4420,,"Surprise, AZ",,False,jennnjun,,#TeamInstinct #idc #leavemealone,3550731193.0
4421,,"Bronx, NY",,False,DCEUSA,,#TeamValor https://t.co/n05NzWpNbf,3157926513.0
4422,,"Odenton, MD",,False,asher_ketchum,,Team instinct more like team extinct,179421786.0
4423,,"Canby, OR",,False,xFUCKxBROCCOLIx,,#TeamMystic is that kid in class that reminds the teacher about the homework,348880785.0
4424,,"Canby, OR",,False,xFUCKxBROCCOLIx,,#TeamValor pretends to be kinky af but is vanilla af in the sheets,348880785.0
4425,,"Baltimore, MD",,False,OMG_ItsKhairy,,#TeamMystic members are mostly the cool older cousins that come to the family cookout https://t.co/e03TtMCcJb,309922057.0
4426,,"Baltimore, MD",,False,OMG_ItsKhairy,,#TeamInstinct will remind the teacher she forgot to give out homework for the weekend https://t.co/gmZrgTCqFe,309922057.0
4427,,"Greenfield, WI",,False,amarsejfovic,,All Hail Team Valor https://t.co/X2VC8dqynk,61895353.0
4428,,"Zanesville, OH",,False,MattRSellers,,"@Ty_Dufour fuck yeah we can, team mystic for life",344789853.0
4429,,"Canby, OR",,False,xFUCKxBROCCOLIx,,#TeamMystic doesn't even eat the booty like groceries,348880785.0
4430,,"Westerville, OH",,False,KalebGroves,,@Gamma_Tony ashamed of you #TeamValor,2153600583.0
4431,,"Sandy, UT",,False,latestendeavor,,Why I chose #TeamInstinct 😂💛 https://t.co/hEO8Wj8EGl,211749867.0
4432,,"Grandview, WA",,False,chuyv11,,I think I'm the only team Instinct in all the valley ⚡️,1318740667.0
4433,,"Highlands Ranch, CO",,False,jaqelle12,,"cute boys just complimented my Raticate and cheered on Team Mystic at 11:30 pm, I can already hear the wedding bells #PokemonGo",924656269.0
4434,,"Oregon, USA",,False,AwesomeErn,,@Junee_XO #TeamInstinct,1623553836.0
4435,,"Baltimore, MD",,False,OMG_ItsKhairy,,#TeamValor members have been known to scam loved ones for pizza money and then disappear https://t.co/e49JvI6FqQ,309922057.0
4436,,"Murrieta, CA",,False,kim_bertel,,my grandmother lives in Crip territory. how much u wanna bet that the gyms around her house are Team Mystic?,734371472.0
4437,,"Cary, NC",,False,JujuIsDaGoat,,@Hdarwish1997 so it's true. Most people are team mystic lol https://t.co/dwm8jmI6l6,4583775034.0
4438,-117.093,"National City, CA",32.6709,False,bachoy10,,📷: @insage1  #teamvalor #valorordie #redtillimdead #valorallday @… https://t.co/MIuamdJfVD,1526811080.0
4439,,"Sandy, UT",,False,latestendeavor,,"I've chosen my side, #TeamInstinct 💛",211749867.0
4440,,"Fort Collins, CO",,False,MajorToMaimee,,My dad is team Valor... the betrayal....,856633292.0
4441,,"Lakes by the Bay, FL",,False,Killaholic_6,,#TeamValor,188042626.0
4442,,"Baldwin Park, CA",,False,Heey_ItsMarissa,,@JAYL3GiT don't tell me you're in #TeamValor ??,330800972.0
4443,,"Baltimore, MD",,False,OMG_ItsKhairy,,#TeamMystic only supports black owned businesses and owns the original roots on VHS (for the culture) https://t.co/kSjKOa802s,309922057.0
4444,,"Oklahoma, USA",,False,geenainheaven,,Juan hates me BC I'm team Valor 😐,838323781.0
4445,,"Illinois, USA",,False,bernski_2,,Last post before I'm sleeps. Caught a cubone and a magnemite #mystic #cuh https://t.co/CLG43sO3KD,164972921.0
4446,,"Queens, NY",,False,crispyjulio28,,#TeamInstinct,2772262107.0
4447,,"Green Oak, MI",,False,topxdun,,#TeamValor All the way. Goodnight,2529502191.0
4448,,"Kansas, USA",,False,5H4N3_,,@VaughnDieseI @PennyWorthOne @Alex_Ornelas1 #TeamInstinct,38077084.0
4449,,"Jeffersonville, IN",,False,DWilkerson95,,@morgieefaaith 👎🏾👎🏾👎🏾 team valor,316769754.0
4450,,"North Dakota, USA",,False,kaliannbauer,,Def fangirled over the fact that @hardwick is a member of #TeamMystic ...what other celebs made the right choice? 😄 https://t.co/94Q1vr17EJ,7.08359906030592e+17
4451,,"Longview, WA",,False,morgieefaaith,,Team Instinct,7.24316529316225e+17
4452,,"New York, USA",,False,CassieCatx,,I only chose #TeamMystic cause blues my favorite color 😂😂,324120928.0
4453,,"Seabrook, TX",,False,JacobCouvillon,,@fr3shlight @James7435 @CatchEmAlI Bro Team valor players are shit.,755590267.0
4454,,"Santa Ana, CA",,False,pullinganangie,,#TeamInstinct 💛,2595841910.0
4455,,"Mission, San Francisco",,False,bertrandom,,@henrylyne sounds like something team valor would say,6588972.0
4456,,"Dunean, SC",,False,aGeekSaga,,Yeah first gym! #pokemonGO #TeamValor #arbok #BAE #greenvillesc #yeahTHATgreenville #Pokemon https://t.co/iC6KcAFO0s,60641300.0
4457,,"Holladay, UT",,False,saioalaverty,,disgusting #TeamMystic  https://t.co/Hf0KOi1kDX,2402609220.0
4458,,"Auburn, WA",,False,Talen_velarde33,,Officially beat and took over my first gym tonight! #TeamInstinct 😎💛,1506019296.0
4459,,"Pullman, WA",,False,kohkohbeans,,@Slamantha420 come poke hunt with us. #TeamRed,4343837773.0
4460,,"Baltimore, MD",,False,OMG_ItsKhairy,,#TeamInstinct have gone on record stating that they fully supper Donald Trumps presidential campaign https://t.co/GpYk8SgBwE,309922057.0
4461,,"Oak Grove, OR",,False,TehRob713,,https://t.co/iqMkgCHXGV pretty much the best site for #PokemonGo gear for the best team. #TeamValor,86789015.0
4462,,"Illinois, USA",,False,missmaci_29,,#TeamMystic,4828380497.0
4463,,"Westland, MI",,False,SkylarChriss,,#TeamInstinct  https://t.co/3c8qqU43qs,572125182.0
4464,,"West Des Moines, IA",,False,ekaj_releehw,,Put some respek on Team Instinct's name.,616712210.0
4465,,"Redford, MI",,False,_Davie1999,,Team VALOR!!! https://t.co/nqguM2Vwii,2894182024.0
4466,,"Longmeadow, MA",,False,Strassboom,,"Dear kids, please stop beating up other kids at Pokéstops. A.K.A. Don't be dicks. You're already on team Valor, and that's pushing it.",3364440599.0
4467,,"Anchorage, AK",,False,Walton_World,,I know. I know. This is sad. But had to share. Level 5! Chose Team #Mystic #pokemonGo https://t.co/eUSfS31fwP,2834240168.0
4468,,"Euless, TX",,False,MrOddFuture,,@ONLINEPR1NCESS #TeamMystic https://t.co/QII7pJVEc6,68535558.0
4469,,"Kentucky, USA",,False,kalebcantrell,,@TheMattTorres @aggresivebitch TEAM MYSTIC ALL THE WAY!!!! https://t.co/ncbTrV6H6N,452432267.0
4470,,"Tulsa, OK",,False,CassieMcNaney,,"""I'm not typical team Valor,"" I say to myself as I drop my 1500 Vaporeon off at the children's hospital at midnight to whoop ass #TeamValor",513542979.0
4471,,"Keizer, OR",,False,WetChava,,@VenLimosnero @J_Litss I was fucking around about team valor,3323612503.0
4472,,"Bloomfield, NJ",,False,zoeterhune,,#TeamMystic is #TeamGarbage,197166886.0
4473,,"Niagara Falls, NY",,False,senatordisco,,@indigocisse that's what happens when you're on team instinct you fucking nerd,3035951897.0
4474,,"South Carolina, USA",,False,FUCKYOURSELFIE,,"@madfulluh bitch watch me

#VALOR is #TRASH",346758471.0
4475,-124.02547,"Oregon, USA",43.7303799,False,KristiRoelle,,#tourdefleece2016 #artyarn #coilaway #copperpatina #reddingmethod #teamblue #fiberygoodness… https://t.co/vjicTCHJ3a,3015880207.0
4476,,"Santa Paula, CA",,False,Alan_E_Rivera,,@chrisco64_ #TeamValor,1195613168.0
4477,,"South Hill, WA",,False,TimFromPuyallup,,Congratulations to Brooklyn on her first gym capture! Keeping the bigger guns at bay for now. #TeamValor #PokemonGO https://t.co/A57NABtLkH,2592418218.0
4478,,"Honolulu, HI",,False,SITHZILLA66,,#TeamValor https://t.co/dvblnqA32u,390554028.0
4479,,"Champaign, IL",,False,Hutch197,,#TeamMystic for life https://t.co/GpKd77yVDO,343858876.0
4480,,"Delaware, USA",,False,TeamValorDE,,Spread the word. A bigger team is a stronger team! #TeamValor https://t.co/oY1gGeHcK7,7.526478409172255e+17
4481,,"North Belle Vernon, PA",,False,josh_joll,,Come take my ass down #TeamValor https://t.co/eSXyknBjAV,4594200195.0
4482,,"Los Angeles, CA",,False,wbuffaloo7,,@Pokketsays @MelonieMac Not my Gym. But Instinct is getting Strong* Go #TeamInstinct #pokemongo https://t.co/Z2cCdC0qgQ,3369306674.0
4483,,"Roy, UT",,False,WakeboardErrDay,,I basically own Roy on Pokémon lol #TeamValor,395119875.0
4484,-124.02547,"Oregon, USA",43.7303799,False,KristiRoelle,,"A little bit of this, a little bit of that...#tdf16 #teamblue #fiberygoodness #artyarnspinner… https://t.co/1xjdelxwy1",3015880207.0
4485,,"Los Angeles, CA",,False,tellez00123,,"We hitting that team instinct , you guys already what's good Hahahah  https://t.co/w7cdPfwGI6",317450275.0
4486,,"Cleveland, TN",,False,knox_fuller17,,Team instinct was the worst decision of my life,805228513.0
4487,,"Las Vegas, NV",,False,ViciousIdol_,,Highlight of the night SO FAR: taking a gym at the Westgate from a bunch of kids from team mystic. #TheOneTrueAsh,2998386443.0
4488,,"Indiana, USA",,False,adrian_kimmel,,When your mom try's to ruin PokemonGo for you.. HAHA #TEAMVALOR,106534070.0
4489,,"San Antonio, TX",,False,_mintyangel,,I'm team Valor 😈,603166310.0
4490,,"Baltimore, MD",,False,OMG_ItsKhairy,,"DID YOU KNOW:

The #AllLivesMatter campaign was started by members of #TeamValor https://t.co/Fk8WMTSj5P",309922057.0
4491,,"Union City, CA",,False,AyyyLmaoGenyx,,please dont hate me bc I like team valor,3229292402.0
4492,,"Michigan, USA",,False,leah_bouch,,Team mystic will take it over in no time https://t.co/ZkyYaUXeyk,1085189713.0
4493,,Olde Town Arvada,,False,clutcharena,,💛 Olde Town Arvada #TeamInstinct #pokemonGO https://t.co/kgEoKKldbf,1216914936.0
4494,,"Arizona, USA",,False,CristianWasHere,,#TeamInstinct 🐥⛈🌩⚡ @adieubryana https://t.co/e6cwY3ikbX,2489137399.0
4495,,"Hamilton, OH",,False,balashally,,I think I'm confused about my team. I'm not loyal to team mystic . I need an intervention of some sort,2789722307.0
4496,,"South Padre Island, TX",,False,vincente89,,"This was incredibly satisfying
#TeamInstinct",45404443.0
4497,,"Vermont, USA",,False,jordynxbrown,,Team instinct 👌🏻 https://t.co/UIu9BC2WIK,341310567.0
4498,,"South Padre Island, TX",,False,vincente89,,Just got heckled by a few #TeamValor members because I took their gym. I told them to put better Pokemon in their gym,45404443.0
4499,,"Missouri City, TX",,False,doniphantom,,I joined team mystic cuz the leader had this bad ass looking trench coat on so I was like as fuck that's swag,1549813356.0
4500,,"Fort Worth, TX",,False,6roovy,,#Flexicution #TeamInstinct https://t.co/EanSo2Adda,862423704.0
4501,,"Cameron Park, CA",,False,carisaaobjero,,#TeamInstinct and proud https://t.co/Tl4HF1HNKM,580412618.0
4502,,"Keizer, OR",,False,WetChava,,@VenLimosnero team valor nigga run it,3323612503.0
4503,,"Arlington, TX",,False,watsonmnicholas,,@PokemonGoApp This last week has been 💯! Thank you for such a great app! #TeamInstinct #PokemonGo #Pokemon https://t.co/iylH32JGn2,1482610548.0
4504,,"Manteca, CA",,False,wasted_mgc,,i put team instinct on my story and I've never felt so attacked https://t.co/vVWDmhQV9L,731989195.0
4505,-85.29856704,"Columbia, KY",37.102709,False,HerosDr34m,,This is definitely my best catch by far. #PokemonGo #TeamMystic @ Lindsey Wilson College https://t.co/O5BoT5cT9T,56527014.0
4506,,"Paradise, NV",,False,Bashlol,,@Atrioc a little late... #Valor,21678052.0
4507,,"Inglewood, CA",,False,QueenLosa,,#TeamValor 🔴,38777742.0
4508,,"Crestview, FL",,False,LFTMCosplay,,#hugheycrew @KristenHughey  holding down a gym #pokemongo #teaminstinct https://t.co/uxBtd8nHKp,408291574.0
4509,,"Denton, TX",,False,HannahFulks,,Everybody I met on my street was team instinct and that was pretty rad,485225492.0
4510,,"West Jordan, UT",,False,juaknee_toe,,*looka for a store that gives discounts for #TeamMystic * https://t.co/pMHaUtYwJn,3655888815.0
4511,,"Oak Ridge North, TX",,False,RikiPerry,,#TeamInstinct,3198437868.0
4512,,"Arizona, USA",,False,micahn_23,,🔴Team Valor!🔴✊🏽,1830981810.0
4513,,"Union City, CA",,False,AyyyLmaoGenyx,,@TheSharkening HOW THE FUCK DO I BECOME TEAM VALOR,3229292402.0
4514,,"Elk Grove, CA",,False,HelloColby,,The #PokemonGoChallenge is still ongoing (and awesome)! #PokemonGO #TeamInstinct https://t.co/5w6fp1Z3AX,2785178215.0
4515,,"Green, OH",,False,_jessvvest,,@DaltonWixom #TeamValor,423153182.0
4516,,"San Francisco, CA",,False,chrisbella,,@blaire @delbius #OneTeam #TeamValor,63084412.0
4517,,"Lowell, IN",,False,hofmann_noah25,,Relatable #TeamValor  https://t.co/v0MGZm0Xx6,2833494782.0
4518,,"Ames, IA",,False,Geo_tHe_Kitten,,You already know I heald it down for Team Mystic deep in opp territory,1881641347.0
4519,,"San Juan Capistrano, CA",,False,Woofiss,,Just hit level 18 on #PokemonGo!!! YAY!!! #TeamMystic 💙💕 https://t.co/iIPqMToOBY,2323327982.0
4520,,"Virginia, USA",,False,Vulgar_Pupil,,A few of my favorites so far #PokemonGO #TeamValor 💪🏽 https://t.co/OWXvKlOaPO,62300172.0
4521,,"Castro Valley, CA",,False,britinoakland,,bae and I both picked team instinct on Pokemon go so I guess you can say it's really getting serious,16258714.0
4522,,"Coralville, IA",,False,c1ara,,"A wheezing appear on my map and it is in the cemetery next to my apartment, at midnight #nope. Does this make me #instinct ??",35954349.0
4523,,"Los Angeles, CA",,False,_goldmolar,,#CatchOfTheDay #TeamInstinct https://t.co/rbicM2JInP,7.335441941914296e+17
4524,,"Cleveland, OH",,False,DomBracken,,@Peter_Kefalos level 9 Gym. Good luck my boi. That's #TeamInstinct ice cream shop.,1689408175.0
4525,,"North Wildwood, NJ",,False,Drew_J_Davis,,#teammystic for life you fucking pussy bitches,467020520.0
4526,,"Little Falls, NJ",,False,itsmetonib,,"THIS IS MY KINGDOM. Well, ""our"" kingdom.  #TeamMystic https://t.co/ynRIhCKM7b",2301702187.0
4527,,"Houston, TX",,False,geonaldo11,,@AyeeItsCheetos yo dude I fucks with you even heavier 😎🤘🏼#TeamInstinct 💛,2437702777.0
4528,,"Bermuda Dunes, CA",,False,SirJamesRadio,,Just in case anyone was wondering. #TeamValor #PokémonGo https://t.co/clWXqqKv6T,48049436.0
4529,,"San Juan Capistrano, CA",,False,Woofiss,,"Haha, the red team beat this spot, and right after they won, I stole their spot! #TeamMystic 💙💙 https://t.co/TMsHBWXwAl",2323327982.0
4530,,"Maryland, USA",,False,_aljustinbert,,"bitch said ""team mystic"" I said bitch where?????",717411360.0
